year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2061,large_district,17,SL Southeast,,,,,,,17,SL Southeast,,,,,103790.998,240787.716,2.32,183953.669,27642.664,10792.998,145518.003,210036.73,396860.524,17429.002,10213.669,2560.668,8232.329,36652.669,26621.335,18388.665,63855.33,17.703,244.108,14984.188,10837.058
2062,large_district,17,SL Southeast,,,,,,,17,SL Southeast,,,,,103964.998,242251.519,2.33,186406.002,27903.66,10839.327,147662.999,212810.472,399947.466,17591.337,10312.333,2563.3340000000003,8275.992,37169.668,27132.333,18756.662,64604.33,17.7,243.611,15099.617,11043.547
2063,large_district,17,SL Southeast,,,,,,,17,SL Southeast,,,,,104085.998,243559.365,2.34,188333.003,28182.662,10844.661,149305.668,215367.057,402721.851,17763.670000000002,10418.996000000001,2577.0,8267.661,37469.002,27518.336,19127.663,65190.664000000004,17.703,243.215,15533.865,11239.286
2064,large_district,17,SL Southeast,,,,,,,17,SL Southeast,,,,,103900.998,244429.209,2.353,191150.667,28502.329,10905.661,151742.667,219282.658,406304.452,17954.671,10547.665,2597.3340000000003,8308.328,38052.667,28146.334,19571.333,65972.333,17.707,242.868,16438.71,11432.7
2065,large_district,17,SL Southeast,,,,,,,17,SL Southeast,,,,,103977.998,245772.562,2.364,193534.006,28741.995,10925.663,153866.333,221055.777,408216.171,18068.671,10673.332,2597.3340000000003,8328.329,38596.331,28740.669,19979.33,66550.001,17.703,242.57,15634.383,11627.112000000001
2023,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,423.1,717.0,1.695,1215.6,792.9,0.0,422.7,1215.641,1977.221,69.6,723.3,0.0,0.0,9.1,79.9,0.0,333.70000000000005,0.0,0.0,0.041,0.0
2024,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,427.134,722.831,1.692,1229.8,804.4,0.0,425.4,1229.86,1998.702,68.9,735.5,0.0,0.0,9.2,80.1,0.0,336.1,0.0,0.0,0.06,0.0
2025,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,430.067,727.943,1.693,1233.4,806.1,0.0,427.3,1233.505,2007.626,68.7,737.4,0.0,0.0,9.3,80.1,0.0,337.9,0.0,0.0,0.105,0.0
2026,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,432.667,731.0790000000001,1.69,1235.7,807.3,0.0,428.4,1235.808,2014.609,68.7,738.6,0.0,0.0,9.4,80.3,0.0,338.7,0.0,0.0,0.108,0.0
2027,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,435.59999999999997,734.862,1.687,1238.9,809.0,0.0,429.9,1239.032,2023.112,68.7,740.3,0.0,0.0,9.5,80.9,0.0,339.5,0.0,0.0,0.132,0.0
2028,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,438.3,737.9979999999999,1.684,1243.0,811.4,0.0,431.6,1243.132,2032.072,68.7,742.7,0.0,0.0,9.6,81.3,0.0,340.7,0.0,0.0,0.132,0.0
2029,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,441.0,741.1360000000001,1.681,1249.6000000000001,815.5,0.0,434.1,1249.731,2043.531,68.9,746.6,0.0,0.0,9.7,81.7,0.0,342.7,0.0,0.0,0.131,0.0
2030,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,443.8,744.2779999999999,1.677,1257.9,823.4,0.0,434.5,1258.035,2056.875,69.1,754.3,0.0,0.0,9.7,82.0,0.0,342.8,0.0,0.0,0.135,0.0
2031,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,446.6,747.424,1.674,1255.4,820.0,0.0,435.4,1255.5230000000001,2059.403,69.6,750.4000000000001,0.0,0.0,9.7,82.5,0.0,343.2,0.0,0.0,0.12300000000000001,0.0
2032,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,449.4,750.5740000000001,1.67,1256.6,820.2,0.0,436.4,1256.718,2065.638,70.19999999999999,750.0,0.0,0.0,9.7,82.7,0.0,344.0,0.0,0.0,0.11800000000000001,0.0
2033,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,452.2,753.727,1.667,1257.5,820.5,0.0,437.0,1257.616,2071.576,70.8,749.7,0.0,0.0,9.7,82.9,0.0,344.4,0.0,0.0,0.116,0.0
2034,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,455.0,756.683,1.663,1260.6,822.1,0.0,438.5,1260.712,2079.712,71.3,750.8,0.0,0.0,9.8,83.4,0.0,345.3,0.0,0.0,0.112,0.0
2035,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,457.8,759.643,1.659,1263.3,823.7,0.0,439.6,1263.426,2087.466,71.80000000000001,751.9,0.0,0.0,9.9,83.6,0.0,346.1,0.0,0.0,0.126,0.0
2036,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,460.6,762.604,1.656,1265.5,824.5,0.0,441.0,1265.629,2094.709,72.3,752.2,0.0,0.0,10.0,83.8,0.0,347.20000000000005,0.0,0.0,0.129,0.0
2037,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,463.3,765.569,1.652,1269.2,826.6,0.0,442.6,1269.321,2103.261,72.9,753.7,0.0,0.0,10.1,84.19999999999999,0.0,348.29999999999995,0.0,0.0,0.12100000000000001,0.0
2038,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,466.0,768.5369999999999,1.649,1270.6999999999998,826.7,0.0,444.0,1270.811,2109.611,73.39999999999999,753.3,0.0,0.0,10.2,84.4,0.0,349.4,0.0,0.0,0.111,0.0
2039,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,468.6,771.506,1.646,1272.7,827.5,0.0,445.20000000000005,1272.808,2116.288,74.0,753.5,0.0,0.0,10.3,84.6,0.0,350.29999999999995,0.0,0.0,0.108,0.0
2040,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,471.2,774.478,1.644,1274.8999999999999,828.1999999999999,0.0,446.7,1275.0049999999999,2123.165,74.5,753.7,0.0,0.0,10.4,84.8,0.0,351.5,0.0,0.0,0.10500000000000001,0.0
2041,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,474.0,777.451,1.64,1279.3,831.1,0.0,448.2,1279.403,2132.603,75.0,756.0999999999999,0.0,0.0,10.5,85.0,0.0,352.7,0.0,0.0,0.10300000000000001,0.0
2042,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,476.8,780.0260000000001,1.636,1283.7,834.0,0.0,449.7,1283.801,2142.041,75.5,758.5,0.0,0.0,10.6,85.19999999999999,0.0,353.9,0.0,0.0,0.101,0.0
2043,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,479.5,782.603,1.632,1288.9,837.7,0.0,451.2,1288.999,2152.099,76.0,761.7,0.0,0.0,10.7,85.4,0.0,355.1,0.0,0.0,0.099,0.0
2044,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,482.1,785.081,1.628,1293.9,841.1999999999999,0.0,452.70000000000005,1293.997,2161.777,76.5,764.7,0.0,0.0,10.8,85.6,0.0,356.29999999999995,0.0,0.0,0.097,0.0
2045,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,484.6,787.561,1.625,1299.2,845.3,0.0,453.90000000000003,1299.295,2171.575,77.0,768.3,0.0,0.0,10.9,85.8,0.0,357.2,0.0,0.0,0.095,0.0
2046,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,487.0,790.042,1.622,1303.9,848.8000000000001,0.0,455.1,1304.0049999999999,2180.605,77.5,771.3,0.0,0.0,11.0,86.0,0.0,358.1,0.0,0.0,0.10500000000000001,0.0
2047,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,489.40000000000003,792.3249999999999,1.619,1309.4,853.3,0.0,456.09999999999997,1309.517,2190.437,78.0,775.3,0.0,0.0,11.0,86.19999999999999,0.0,358.9,0.0,0.0,0.117,0.0
2048,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,491.59999999999997,794.607,1.616,1315.3,858.1,0.0,457.2,1315.422,2200.302,78.5,779.6,0.0,0.0,11.0,86.4,0.0,359.8,0.0,0.0,0.12200000000000001,0.0
2049,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,493.7,796.89,1.614,1320.3,862.2,0.0,458.1,1320.429,2209.089,79.0,783.2,0.0,0.0,11.0,86.6,0.0,360.5,0.0,0.0,0.129,0.0
2050,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,495.8,799.073,1.612,1323.6000000000001,864.8,0.0,458.8,1323.7320000000002,2216.172,79.5,785.3,0.0,0.0,11.0,86.9,0.0,360.90000000000003,0.0,0.0,0.132,0.0
2051,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,497.90000000000003,801.155,1.609,1327.0,867.2,0.0,459.79999999999995,1327.1309999999999,2223.351,80.0,787.2,0.0,0.0,11.0,87.1,0.0,361.7,0.0,0.0,0.131,0.0
2052,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,500.0,803.137,1.606,1329.6,869.0,0.0,460.6,1329.733,2229.733,80.5,788.5,0.0,0.0,11.0,87.3,0.0,362.3,0.0,0.0,0.133,0.0
2053,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,502.09999999999997,805.119,1.604,1332.1999999999998,870.8,0.0,461.4,1332.3329999999999,2236.113,81.0,789.8,0.0,0.0,11.0,87.5,0.0,362.9,0.0,0.0,0.133,0.0
2054,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,504.3,807.1,1.6,1334.8,872.6,0.0,462.2,1334.935,2242.675,81.5,791.1,0.0,0.0,11.0,87.69999999999999,0.0,363.5,0.0,0.0,0.135,0.0
2055,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,506.5,808.993,1.597,1337.1000000000001,874.0999999999999,0.0,463.0,1337.238,2248.938,81.8,792.3,0.0,0.0,11.0,87.9,0.0,364.1,0.0,0.0,0.138,0.0
2056,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,508.7,810.717,1.594,1339.5,875.8000000000001,0.0,463.7,1339.638,2255.298,82.1,793.7,0.0,0.0,11.0,88.1,0.0,364.6,0.0,0.0,0.138,0.0
2057,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,510.8,812.4449999999999,1.591,1341.6,877.3000000000001,0.0,464.3,1341.742,2261.182,82.3,795.0,0.0,0.0,11.0,88.3,0.0,365.0,0.0,0.0,0.14200000000000002,0.0
2058,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,513.0,814.061,1.587,1343.7,878.8,0.0,464.9,1343.8410000000001,2267.241,82.5,796.3,0.0,0.0,11.0,88.5,0.0,365.4,0.0,0.0,0.14100000000000001,0.0
2059,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,515.2,815.687,1.583,1345.6,880.3,0.0,465.3,1345.749,2273.109,82.7,797.6,0.0,0.0,11.0,88.69999999999999,0.0,365.59999999999997,0.0,0.0,0.14900000000000002,0.0
2060,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,517.5,817.314,1.579,1347.6000000000001,881.8,0.0,465.8,1347.7530000000002,2279.253,82.9,798.9,0.0,0.0,11.0,89.0,0.0,365.8,0.0,0.0,0.15299999999999997,0.0
2061,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,3.0,6.348000000000001,2.116,0.0,0.0,0.0,0.0,0.15299999999999997,5.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15299999999999997,0.0
2062,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,3.0,6.378,2.126,0.0,0.0,0.0,0.0,0.15299999999999997,5.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15299999999999997,0.0
2063,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,3.0,6.404,2.135,0.0,0.0,0.0,0.0,0.152,5.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0
2064,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,3.0,6.439,2.146,0.0,0.0,0.0,0.0,0.15299999999999997,5.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15299999999999997,0.0
2065,large_district,18,SL Wasatch Canyons,,,,,,,18,SL Wasatch Canyons,,,,,3.0,6.468999999999999,2.156,0.0,0.0,0.0,0.0,0.15599999999999997,5.556000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15599999999999997,0.0
2023,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,9782.331,38138.891,3.899,4064.333,237.0,831.0,2996.333,7304.879,24913.072,111.0,126.0,819.0,12.0,1770.333,1086.0,50.0,90.0,1366.807,0.0,1243.99,629.7529999999999
2024,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,11196.669,42013.522,3.752,4330.332,254.666,976.999,3098.665,7915.308,28069.315,111.666,142.999,825.0,151.998,1757.998,1170.997,69.333,100.334,1376.449,0.0,1524.925,683.599
2025,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,12387.999,45072.851,3.638,4775.668,270.335,1000.6659999999999,3504.667,8088.466,30386.863,111.666,158.667,848.6669999999999,151.998,2050.667,1261.666,91.998,100.334,1374.805,0.0,1115.094,822.888
2026,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,13913.334,48922.634,3.516,5222.667,316.665,1123.332,3782.665,9476.253,34520.255,131.0,185.665,862.0,261.33299999999997,2140.668,1334.999,114.001,192.999,1377.809,0.0,1959.922,915.863
2027,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,15017.336,51497.804,3.429,5742.0,380.66499999999996,1301.997,4059.333,9676.646,36707.854,179.668,200.997,876.668,425.33299999999997,2219.667,1409.997,135.665,294.003,1376.319,0.0,1576.8899999999999,981.416
2028,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,16279.666000000001,54464.926999999996,3.346,6116.0019999999995,399.331,1316.999,4399.664,10405.718,39709.116,181.667,217.667,884.6650000000001,432.33299999999997,2481.002,1458.996,154.998,304.669,1372.5149999999999,0.0,1862.713,1054.481
2029,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,17330.997,56798.724,3.277,6617.002,410.997,1339.665,4866.334,11561.601,42757.392,182.334,228.66400000000002,901.998,437.666,2880.669,1502.33,173.328,310.003,1369.4070000000002,0.0,2459.1440000000002,1116.041
2030,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,18270.998,58794.798,3.218,7358.332,422.661,1382.3319999999999,5553.334,12726.219000000001,45614.013,189.334,233.33,930.998,451.33299999999997,3469.665,1549.996,208.328,325.336,1370.866,0.0,2825.592,1171.421
2031,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,19198.332,60775.995,3.166,7998.999,436.997,1453.666,6108.338,13485.65,48042.646,204.0,232.998,963.668,489.997,3961.334,1562.998,239.001,345.001,1370.4250000000002,0.0,2890.447,1225.798
2032,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,20033.335,62459.218,3.118,8819.664,453.998,1528.3329999999999,6837.335,14229.26,50289.265,218.002,235.998,989.9999999999999,538.332,4584.665,1575.664,292.998,384.003,1372.758,0.0,2759.101,1277.726
2033,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,20966.333,64467.973,3.075,9778.666000000001,497.665,1575.666,7705.3369999999995,15955.662,53695.061,241.335,256.333,1025.668,549.999,5315.664,1591.328,356.665,441.668,1377.377,0.0,3460.788,1338.84
2034,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,21891.667,66503.347,3.038,11216.671,643.666,1725.0,8847.999,17234.423,56639.424,272.999,370.67,1060.333,664.665,6237.665,1610.998,427.664,571.669,1383.914,0.0,3226.016,1407.846
2035,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,22917.333,68785.557,3.001,11524.337,634.332,1741.666,9148.33,18432.316,59683.515,272.999,361.337,1082.667,659.0,6512.6630000000005,1608.334,460.996,566.336,1385.255,0.0,4060.986,1461.728
2036,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,23880.332000000002,70930.984,2.97,12384.335,665.667,1773.996,9944.67,18862.91,61847.506,276.666,389.003,1110.332,663.668,7243.999,1620.002,501.998,578.668,1392.542,0.0,3562.328,1523.71
2037,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,24960.333,73357.352,2.939,13334.335,717.999,1813.333,10802.997,20259.683,65188.282,292.333,425.665,1141.996,671.3340000000001,7990.328,1637.331,548.6659999999999,626.671,1397.679,0.0,3933.548,1594.12
2038,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,26022.998,75795.882,2.913,14628.334,822.667,1979.997,11825.671,21974.331,68815.725,363.33299999999997,459.33299999999997,1190.998,788.997,8674.664,1687.997,649.664,813.337,1404.702,0.0,4273.91,1667.399
2039,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,27141.671,78334.968,2.886,16005.999,941.335,2152.328,12912.334,23432.971,72287.984,444.0,497.33299999999997,1228.9969999999998,923.331,9329.001,1770.334,757.33,1055.67,1411.911,0.0,4272.075,1742.972
2040,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,28259.001,80913.859,2.863,17691.33,1156.998,2328.334,14205.997,25027.222,75893.425,526.0,630.996,1273.3339999999998,1054.997,10187.997,1874.663,887.333,1256.003,1417.175,0.0,4101.693,1816.996
2041,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,29398.333,83455.991,2.839,19218.334,1347.331,2528.33,15342.663,26181.902000000002,79098.901,618.669,728.665,1326.667,1201.665,10894.998,1968.331,996.0,1483.337,1423.4940000000001,0.0,3647.8559999999998,1892.216
2042,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,30572.999,86117.723,2.817,20956.665,1497.999,2775.3360000000002,16683.336,28918.52,83949.917,702.001,796.001,1385.666,1389.664,11807.001,2091.006,1109.665,1675.67,1435.292,0.0,4558.862,1967.7
2043,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,31731.329999999998,88702.662,2.795,22507.006,1647.334,2968.003,17891.669,30051.855,87168.245,796.335,850.996,1424.668,1543.3319999999999,12586.995,2193.0,1224.001,1887.668,1440.3429999999998,0.0,4061.782,2042.731
2044,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,32996.998999999996,91609.292,2.776,24117.0,1783.671,3156.332,19177.001,32091.572,91486.169,889.669,893.999,1463.334,1692.999,13414.33,2310.666,1345.001,2107.002,1449.656,0.0,4396.744,2128.161
2045,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,34190.334,94353.539,2.76,25799.001,1938.666,3346.333,20514.0,33909.355,95451.957,1003.6659999999999,935.002,1504.336,1841.999,14226.663,2480.003,1465.33,2342.003,1462.692,0.0,4442.921,2204.705
2046,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,35530.333,97448.377,2.743,27638.335,2065.333,3543.333,22029.672,36182.013,100136.612,1098.333,967.0020000000001,1564.004,1979.334,15219.332,2679.329,1587.998,2543.006,1479.196,0.0,4767.054,2297.438
2047,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,37045.997,100977.801,2.726,29653.336,2188.002,3731.6659999999997,23733.665,38867.925,105550.716,1187.333,1000.6659999999999,1621.665,2109.998,16476.332,2855.662,1709.67,2692.003,1491.7820000000002,0.0,5325.493,2397.327
2048,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,38897.327,105331.25,2.708,31605.999,2282.33,3908.6639999999998,25414.999,41529.831,111545.012,1242.998,1039.333,1673.002,2235.663,17805.332,3027.329,1817.336,2765.002,1515.039,0.0,5888.62,2520.157
2049,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,41353.332,111254.987,2.69,33435.332,2354.663,4071.334,27009.33,44913.921,119349.917,1283.999,1070.665,1716.335,2354.997,19078.667,3175.667,1917.994,2837.002,1531.329,0.0,7267.738,2679.522
2050,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,44401.659,118823.463,2.676,35129.33,2427.33,4217.665,28484.332,48079.445,128002.422,1326.665,1100.664,1753.001,2464.666,20268.337,3315.999,1984.001,2916.003,1544.865,0.0,8523.958,2881.297
2051,large_district,19,Cedar Valley,,,,,,,19,Cedar Valley,,,,,48012.665,128163.998,2.669,36475.664,2477.004,4355.669,29642.999,51479.106,137901.901,1360.665,1116.332,1794.336,2561.331,21198.331,3433.998,2042.0,2968.667,1570.977,0.0,10314.103,3118.351
