geography_type,geography_id,geography_name,TOTHH_from,HHPOP_from,HHSIZE_from,TOTEMP_from,RETEMP_from,INDEMP_from,OTHEMP_from,ALLEMP_from,RETL_from,FOOD_from,MANU_from,WSLE_from,OFFI_from,GVED_from,HLTH_from,OTHR_from,FM_AGRI_from,FM_MING_from,FM_CONS_from,HBJ_from,TOTHH_to,HHPOP_to,HHSIZE_to,TOTEMP_to,RETEMP_to,INDEMP_to,OTHEMP_to,ALLEMP_to,RETL_to,FOOD_to,MANU_to,WSLE_to,OFFI_to,GVED_to,HLTH_to,OTHR_to,FM_AGRI_to,FM_MING_to,FM_CONS_to,HBJ_to,from_year,to_year,TOTHH_change,TOTHH_pct_change,HHPOP_change,HHPOP_pct_change,HHSIZE_change,HHSIZE_pct_change,TOTEMP_change,TOTEMP_pct_change,RETEMP_change,RETEMP_pct_change,INDEMP_change,INDEMP_pct_change,OTHEMP_change,OTHEMP_pct_change,ALLEMP_change,ALLEMP_pct_change,RETL_change,RETL_pct_change,FOOD_change,FOOD_pct_change,MANU_change,MANU_pct_change,WSLE_change,WSLE_pct_change,OFFI_change,OFFI_pct_change,GVED_change,GVED_pct_change,HLTH_change,HLTH_pct_change,OTHR_change,OTHR_pct_change,FM_AGRI_change,FM_AGRI_pct_change,FM_MING_change,FM_MING_pct_change,FM_CONS_change,FM_CONS_pct_change,HBJ_change,HBJ_pct_change
taz,1161,TAZ 1161,448.0,825.926,1.844,803.0,412.0,8.0,383.0,883.221,183.0,229.0,0.0,8.0,10.0,54.0,249.0,70.0,0.0,0.0,51.225,28.996,767.0,1283.017,1.673,776.0,319.0,10.0,447.0,941.563,155.0,164.0,0.0,10.0,22.0,59.0,260.0,106.0,0.0,0.0,80.564,84.999,2023,2065,319.0,71.20535714285714,457.091,55.34285153875771,-0.17100000000000004,-9.273318872017356,-27.0,-3.3623910336239105,-93.0,-22.572815533980584,2.0,25.0,64.0,16.710182767624023,58.341999999999985,6.60559474921905,-28.0,-15.300546448087433,-65.0,-28.38427947598253,0.0,0,2.0,25.0,12.0,120.0,5.0,9.25925925925926,11.0,4.417670682730924,36.0,51.42857142857142,0.0,0,0.0,0,29.33899999999999,57.27476817959979,56.003,193.14043316319493
taz,1162,TAZ 1162,421.0,871.912,2.071,495.0,185.0,11.0,299.0,562.504,18.0,167.0,7.0,4.0,23.0,231.0,2.0,43.0,0.0,0.0,40.508,26.996,456.0,865.201,1.897,494.0,160.0,13.0,321.0,593.601,23.0,137.0,7.0,6.0,29.0,230.0,9.0,53.0,0.0,0.0,49.602,49.999,2023,2065,35.0,8.31353919239905,-6.711000000000013,-0.769687766655352,-0.17400000000000015,-8.401738290680836,-1.0,-0.20202020202020202,-25.0,-13.513513513513514,2.0,18.181818181818183,22.0,7.357859531772576,31.09699999999998,5.52831624308449,5.0,27.77777777777778,-30.0,-17.964071856287426,0.0,0.0,2.0,50.0,6.0,26.08695652173913,-1.0,-0.4329004329004329,7.0,350.0,10.0,23.25581395348837,0.0,0,0.0,0,9.093999999999994,22.449886442184244,23.003000000000004,85.20891983997632
taz,1163,TAZ 1163,542.0,946.921,1.747,11.0,0.0,0.0,11.0,68.639,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,22.644,34.995,658.0,1194.438,1.815,12.0,1.0,0.0,11.0,119.982,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,34.983,72.999,2023,2065,116.0,21.40221402214022,247.51700000000005,26.139139379103437,0.06799999999999984,3.8923869490555143,1.0,9.090909090909092,1.0,0,0.0,0,0.0,0.0,51.343,74.80149769081719,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,12.338999999999999,54.491255961844196,38.004,108.59837119588514
taz,1164,TAZ 1164,365.0,637.947,1.748,33.0,28.0,2.0,3.0,75.016,2.0,26.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.722,17.297,22.997,445.0,808.647,1.817,22.0,17.0,2.0,3.0,97.234,1.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.852,24.383,48.999,2023,2065,80.0,21.91780821917808,170.70000000000005,26.757708712479257,0.06899999999999995,3.9473684210526288,-11.0,-33.33333333333333,-11.0,-39.285714285714285,0.0,0.0,0.0,0.0,22.21799999999999,29.617681561266913,-1.0,-50.0,-10.0,-38.46153846153847,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.13000000000000012,7.5493612078978005,7.0859999999999985,40.966641614152735,26.002000000000002,113.06692177240511
taz,1165,TAZ 1165,382.0,791.92,2.073,266.0,10.0,1.0,255.0,317.53,9.0,1.0,0.0,1.0,9.0,231.0,1.0,14.0,0.0,0.0,26.534,24.996,410.0,782.286,1.908,274.0,13.0,1.0,260.0,354.713,11.0,2.0,0.0,1.0,10.0,233.0,1.0,16.0,0.0,0.0,35.713,44.999,2023,2065,28.0,7.329842931937172,-9.634000000000015,-1.216537023941814,-0.16500000000000004,-7.95947901591896,8.0,3.007518796992481,3.0,30.0,0.0,0.0,5.0,1.9607843137254901,37.18300000000005,11.710074638616842,2.0,22.22222222222222,1.0,100.0,0.0,0,0.0,0.0,1.0,11.11111111111111,2.0,0.8658008658008658,0.0,0.0,2.0,14.285714285714285,0.0,0,0.0,0,9.179000000000002,34.593351925831016,20.003000000000004,80.02480396863501
taz,1166,TAZ 1166,187.0,476.943,2.55,633.0,0.0,0.0,633.0,678.575,0.0,0.0,0.0,0.0,1.0,523.0,84.0,25.0,0.0,0.0,33.577,11.998,225.0,524.243,2.33,639.0,3.0,0.0,636.0,709.111,2.0,1.0,0.0,0.0,2.0,522.0,84.0,28.0,0.0,0.0,45.112,25.0,2023,2065,38.0,20.32085561497326,47.30000000000007,9.917327647119272,-0.21999999999999975,-8.627450980392148,6.0,0.9478672985781991,3.0,0,0.0,0,3.0,0.47393364928909953,30.535999999999945,4.50001842095567,2.0,0,1.0,0,0.0,0,0.0,0,1.0,100.0,-1.0,-0.19120458891013384,0.0,0.0,3.0,12.0,0.0,0,0.0,0,11.535000000000004,34.35387318700302,13.002,108.36806134355727
taz,1167,TAZ 1167,0.0,0.0,0,3938.0,8.0,2.0,3928.0,4099.251,5.0,3.0,0.0,2.0,117.0,626.0,3034.0,151.0,0.0,0.0,161.251,0.0,0.0,0.0,0,3955.0,10.0,3.0,3942.0,4161.501,8.0,2.0,0.0,3.0,120.0,621.0,3041.0,160.0,0.0,0.0,206.501,0.0,2023,2065,0.0,0,0.0,0,0,0,17.0,0.43169121381411885,2.0,25.0,1.0,50.0,14.0,0.3564154786150713,62.25,1.5185700997572482,3.0,60.0,-1.0,-33.33333333333333,0.0,0,1.0,50.0,3.0,2.564102564102564,-5.0,-0.7987220447284344,7.0,0.23071852340145024,9.0,5.960264900662252,0.0,0,0.0,0,45.25,28.061841476952083,0.0,0
taz,1168,TAZ 1168,535.0,1362.838,2.547,0.0,0.0,0.0,0.0,55.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.907,33.995,634.0,1461.826,2.306,0.0,0.0,0.0,0.0,103.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.103,69.999,2023,2065,99.0,18.50467289719626,98.98800000000006,7.263372462464361,-0.2410000000000001,-9.462112288967415,0.0,0,0.0,0,0.0,0,0.0,0,47.2,84.43347286322494,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11.196000000000002,51.10695211576209,36.004,105.90969260185321
taz,1169,TAZ 1169,0.0,0.0,0,254.0,6.0,2.0,246.0,270.415,4.0,2.0,0.0,2.0,16.0,27.0,0.0,203.0,6.014,0.0,10.401,0.0,0.0,0.0,0,267.0,8.0,2.0,257.0,288.954,6.0,2.0,0.0,2.0,21.0,31.0,2.0,203.0,8.013,0.0,13.941,0.0,2023,2065,0.0,0,0.0,0,0,0,13.0,5.118110236220472,2.0,33.33333333333333,0.0,0.0,11.0,4.471544715447155,18.538999999999987,6.855758741194086,2.0,50.0,0.0,0.0,0.0,0,0.0,0.0,5.0,31.25,4.0,14.814814814814813,2.0,0,0.0,0.0,1.9989999999999997,33.23910874625872,0.0,0,3.540000000000001,34.03518892414192,0.0,0
taz,117,TAZ 117,20.0,55.0,2.75,22.0,22.0,0.0,0.0,42.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,39.0,82.0,2.103,30.0,30.0,0.0,0.0,67.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2023,2065,19.0,95.0,27.0,49.09090909090909,-0.6469999999999998,-23.52727272727272,8.0,36.36363636363637,8.0,36.36363636363637,0.0,0,0.0,0,25.0,59.523809523809526,8.0,38.095238095238095,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17.0,89.47368421052632,0.0,0.0
taz,1170,TAZ 1170,0.0,0.0,0,56.0,7.0,5.0,44.0,58.293,5.0,2.0,0.0,5.0,11.0,1.0,0.0,32.0,0.0,0.0,2.293,0.0,0.0,0.0,0,73.0,10.0,7.0,56.0,76.812,8.0,2.0,0.0,7.0,16.0,4.0,1.0,35.0,0.0,0.0,3.812,0.0,2023,2065,0.0,0,0.0,0,0,0,17.0,30.357142857142854,3.0,42.857142857142854,2.0,40.0,12.0,27.27272727272727,18.519,31.76882301477021,3.0,60.0,0.0,0.0,0.0,0,2.0,40.0,5.0,45.45454545454545,3.0,300.0,1.0,0,3.0,9.375,0.0,0,0.0,0,1.5189999999999997,66.24509376362842,0.0,0
taz,1171,TAZ 1171,0.0,0.0,0,681.0,67.0,342.0,272.0,708.885,58.0,9.0,185.0,157.0,47.0,45.0,0.0,180.0,0.0,0.0,27.885,0.0,0.0,0.0,0,756.0,84.0,339.0,333.0,795.473,69.0,15.0,181.0,158.0,51.0,55.0,15.0,212.0,0.0,0.0,39.473,0.0,2023,2065,0.0,0,0.0,0,0,0,75.0,11.013215859030836,17.0,25.37313432835821,-3.0,-0.8771929824561403,61.0,22.426470588235293,86.58799999999997,12.21467515887626,11.0,18.96551724137931,6.0,66.66666666666666,-4.0,-2.1621621621621623,1.0,0.6369426751592357,4.0,8.51063829787234,10.0,22.22222222222222,15.0,0,32.0,17.77777777777778,0.0,0,0.0,0,11.587999999999997,41.55639232562308,0.0,0
taz,1172,TAZ 1172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1160.0,200.0,178.0,782.0,1220.567,160.0,40.0,0.0,178.0,66.0,125.0,102.0,489.0,0.0,0.0,60.567,0.0,2023,2065,0.0,0,0.0,0,0,0,1160.0,0,200.0,0,178.0,0,782.0,0,1220.567,0,160.0,0,40.0,0,0.0,0,178.0,0,66.0,0,125.0,0,102.0,0,489.0,0,0.0,0,0.0,0,60.567,0,0.0,0
taz,1173,TAZ 1173,0.0,0.0,0,1743.0,130.0,1433.0,180.0,1814.371,130.0,0.0,553.0,880.0,66.0,2.0,7.0,105.0,0.0,0.0,71.371,0.0,0.0,0.0,0,1776.0,147.0,1410.0,219.0,1868.73,142.0,5.0,540.0,870.0,70.0,9.0,12.0,128.0,0.0,0.0,92.73,0.0,2023,2065,0.0,0,0.0,0,0,0,33.0,1.8932874354561102,17.0,13.076923076923078,-23.0,-1.6050244242847174,39.0,21.666666666666668,54.358999999999924,2.9960245175876334,12.0,9.230769230769232,5.0,0,-13.0,-2.3508137432188065,-10.0,-1.1363636363636365,4.0,6.0606060606060606,7.0,350.0,5.0,71.42857142857143,23.0,21.904761904761905,0.0,0,0.0,0,21.35900000000001,29.926720937075295,0.0,0
taz,1174,TAZ 1174,0.0,0.0,0,2281.0,39.0,1629.0,613.0,2374.401,34.0,5.0,716.0,913.0,241.0,29.0,0.0,343.0,0.0,0.0,93.401,0.0,0.0,0.0,0,2349.0,66.0,1606.0,677.0,2471.648,49.0,17.0,704.0,902.0,248.0,41.0,12.0,376.0,0.0,0.0,122.648,0.0,2023,2065,0.0,0,0.0,0,0,0,68.0,2.9811486190267424,27.0,69.23076923076923,-23.0,-1.4119091467157765,64.0,10.440456769983687,97.2470000000003,4.095643490716197,15.0,44.11764705882353,12.0,240.0,-12.0,-1.675977653631285,-11.0,-1.2048192771084338,7.0,2.904564315352697,12.0,41.37931034482759,12.0,0,33.0,9.620991253644315,0.0,0,0.0,0,29.247,31.31336923587542,0.0,0
taz,1175,TAZ 1175,0.0,0.0,0,1261.0,82.0,746.0,433.0,1312.635,62.0,20.0,288.0,458.0,102.0,72.0,0.0,259.0,0.0,0.0,51.635,0.0,0.0,0.0,0,1350.0,103.0,731.0,516.0,1420.487,82.0,21.0,282.0,449.0,108.0,87.0,20.0,301.0,0.0,0.0,70.487,0.0,2023,2065,0.0,0,0.0,0,0,0,89.0,7.057890563045202,21.0,25.609756097560975,-15.0,-2.0107238605898123,83.0,19.168591224018474,107.85200000000009,8.21645011751173,20.0,32.25806451612903,1.0,5.0,-6.0,-2.083333333333333,-9.0,-1.9650655021834063,6.0,5.88235294117647,15.0,20.833333333333336,20.0,0,42.0,16.216216216216218,0.0,0,0.0,0,18.851999999999997,36.510119105258056,0.0,0
taz,1176,TAZ 1176,0.0,0.0,0,429.0,64.0,358.0,7.0,446.566,64.0,0.0,354.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,17.566,0.0,0.0,0.0,0,445.0,66.0,358.0,21.0,468.235,66.0,0.0,348.0,10.0,2.0,2.0,1.0,16.0,0.0,0.0,23.235,0.0,2023,2065,0.0,0,0.0,0,0,0,16.0,3.7296037296037294,2.0,3.125,0.0,0.0,14.0,200.0,21.66900000000004,4.8523622488053375,2.0,3.125,0.0,0,-6.0,-1.694915254237288,6.0,150.0,1.0,100.0,1.0,100.0,1.0,0,11.0,220.00000000000003,0.0,0,0.0,0,5.6690000000000005,32.27257201411819,0.0,0
taz,1177,TAZ 1177,83.0,261.965,3.156,1253.0,162.0,354.0,737.0,1434.705,85.0,77.0,88.0,266.0,113.0,125.0,9.0,490.0,0.0,0.0,176.706,4.999,644.0,1268.404,1.97,1330.0,194.0,280.0,856.0,1504.067,114.0,80.0,64.0,216.0,128.0,148.0,46.0,534.0,0.0,0.0,103.068,70.999,2023,2065,561.0,675.9036144578313,1006.4390000000001,384.1883457713817,-1.1860000000000002,-37.57921419518378,77.0,6.145251396648044,32.0,19.753086419753085,-74.0,-20.903954802259886,119.0,16.14654002713704,69.36200000000008,4.834582719095569,29.0,34.11764705882353,3.0,3.896103896103896,-24.0,-27.27272727272727,-50.0,-18.796992481203006,15.0,13.274336283185843,23.0,18.4,37.0,411.1111111111111,44.0,8.979591836734693,0.0,0,0.0,0,-73.63799999999999,-41.67260873994091,66.0,1320.2640528105621
taz,1178,TAZ 1178,466.0,1480.802,3.178,451.0,39.0,69.0,343.0,518.544,26.0,13.0,26.0,43.0,151.0,79.0,2.0,111.0,0.0,0.0,37.549,29.996,514.0,1374.814,2.675,495.0,50.0,69.0,376.0,604.682,33.0,17.0,25.0,44.0,159.0,80.0,18.0,119.0,0.0,0.0,52.683,56.999,2023,2065,48.0,10.300429184549357,-105.98799999999983,-7.157472774888192,-0.5030000000000001,-15.827564505978605,44.0,9.75609756097561,11.0,28.205128205128204,0.0,0.0,33.0,9.620991253644315,86.13800000000003,16.611512234255922,7.0,26.923076923076923,4.0,30.76923076923077,-1.0,-3.8461538461538463,1.0,2.3255813953488373,8.0,5.298013245033113,1.0,1.2658227848101267,16.0,800.0,8.0,7.207207207207207,0.0,0,0.0,0,15.134,40.30466856640656,27.003000000000004,90.02200293372451
taz,1179,TAZ 1179,402.0,1274.83,3.171,57.0,11.0,22.0,24.0,101.791,10.0,1.0,0.0,22.0,5.0,6.0,1.0,12.0,0.0,0.0,18.795,25.996,452.0,1219.35,2.698,315.0,73.0,24.0,218.0,405.046,51.0,22.0,0.0,24.0,36.0,34.0,17.0,131.0,0.0,0.0,40.047,49.999,2023,2065,50.0,12.437810945273633,-55.48000000000002,-4.351952809394195,-0.47299999999999986,-14.916430148218224,258.0,452.6315789473684,62.0,563.6363636363636,2.0,9.090909090909092,194.0,808.3333333333334,303.255,297.9192659468912,41.0,409.99999999999994,21.0,2100.0,0.0,0,2.0,9.090909090909092,31.0,620.0,28.0,466.6666666666667,16.0,1600.0,119.0,991.6666666666666,0.0,0,0.0,0,21.251999999999995,113.07262569832399,24.003000000000004,92.33343591321743
taz,118,TAZ 118,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2065,4.0,100.0,5.0,41.66666666666667,-0.875,-29.166666666666668,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
taz,1180,TAZ 1180,502.0,1575.79,3.139,0.0,0.0,0.0,0.0,52.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.556,31.995,621.0,1631.828,2.628,0.0,0.0,0.0,0.0,101.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.424,68.999,2023,2065,119.0,23.705179282868528,56.03800000000001,3.5561845169724404,-0.5109999999999997,-16.27906976744185,0.0,0,0.0,0,0.0,0,0.0,0,48.872,92.99918174725505,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11.867999999999999,57.7349678925861,37.00399999999999,115.65557118299732
taz,1181,TAZ 1181,168.0,593.917,3.535,92.0,0.0,0.0,92.0,113.645,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,10.646,10.998,190.0,574.067,3.021,92.0,1.0,0.0,91.0,127.724,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,14.724,21.0,2023,2065,22.0,13.095238095238097,-19.850000000000023,-3.342217851989423,-0.5140000000000002,-14.540311173974546,0.0,0.0,1.0,0,0.0,0,-1.0,-1.0869565217391304,14.079000000000008,12.388578468036435,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,-1.0,-1.0869565217391304,0.0,0,0.0,0,0.0,0,0.0,0,4.077999999999999,38.30546684200638,10.002,90.94380796508457
taz,1182,TAZ 1182,63.0,221.969,3.523,166.0,87.0,20.0,59.0,179.376,85.0,2.0,19.0,1.0,8.0,12.0,0.0,39.0,0.0,0.0,9.377,3.999,129.0,337.135,2.613,28.0,7.0,1.0,20.0,50.197,7.0,0.0,1.0,0.0,4.0,4.0,1.0,11.0,0.0,0.0,8.197,14.0,2023,2065,66.0,104.76190476190477,115.166,51.88382161472999,-0.9100000000000001,-25.830258302583033,-138.0,-83.13253012048193,-80.0,-91.95402298850574,-19.0,-95.0,-39.0,-66.10169491525424,-129.179,-72.01576576576576,-78.0,-91.76470588235294,-2.0,-100.0,-18.0,-94.73684210526315,-1.0,-100.0,-4.0,-50.0,-8.0,-66.66666666666666,1.0,0,-28.0,-71.7948717948718,0.0,0,0.0,0,-1.1800000000000015,-12.583982083822132,10.001,250.08752188047006
taz,1183,TAZ 1183,128.0,444.938,3.476,220.0,2.0,134.0,84.0,242.249,2.0,0.0,118.0,16.0,74.0,2.0,0.0,8.0,0.0,0.0,14.25,7.999,143.0,413.182,2.889,324.0,29.0,130.0,165.0,364.383,20.0,9.0,113.0,17.0,83.0,20.0,12.0,50.0,0.0,0.0,24.383,16.0,2023,2065,15.0,11.71875,-31.755999999999972,-7.137174168086334,-0.5870000000000002,-16.887226697353285,104.0,47.27272727272727,27.0,1350.0,-4.0,-2.9850746268656714,81.0,96.42857142857143,122.13399999999999,50.416719986460215,18.0,900.0,9.0,0,-5.0,-4.23728813559322,1.0,6.25,9.0,12.162162162162163,18.0,900.0,12.0,0,42.0,525.0,0.0,0,0.0,0,10.133,71.10877192982456,8.001000000000001,100.02500312539068
taz,1184,TAZ 1184,94.0,191.981,2.042,176.0,42.0,50.0,84.0,193.055,18.0,24.0,42.0,8.0,17.0,27.0,0.0,40.0,0.0,0.0,11.056,5.999,94.0,178.825,1.902,274.0,45.0,59.0,170.0,303.214,24.0,21.0,42.0,17.0,32.0,41.0,19.0,78.0,0.0,0.0,19.214,10.0,2023,2065,0.0,0.0,-13.156000000000006,-6.852761471187256,-0.1399999999999999,-6.856023506366303,98.0,55.68181818181818,3.0,7.142857142857142,9.0,18.0,86.0,102.38095238095238,110.15899999999999,57.06094118256455,6.0,33.33333333333333,-3.0,-12.5,0.0,0.0,9.0,112.5,15.0,88.23529411764706,14.0,51.85185185185185,19.0,0,38.0,95.0,0.0,0,0.0,0,8.158,73.78798842257598,4.001,66.69444907484582
taz,1185,TAZ 1185,0.0,0.0,0,446.0,2.0,432.0,12.0,464.263,2.0,0.0,308.0,124.0,0.0,2.0,0.0,10.0,0.0,0.0,18.263,0.0,0.0,0.0,0,479.0,12.0,437.0,30.0,504.01,9.0,3.0,303.0,134.0,0.0,9.0,4.0,17.0,0.0,0.0,25.01,0.0,2023,2065,0.0,0,0.0,0,0,0,33.0,7.399103139013453,10.0,500.0,5.0,1.1574074074074074,18.0,150.0,39.747000000000014,8.56131115337643,7.0,350.0,3.0,0,-5.0,-1.6233766233766231,10.0,8.064516129032258,0.0,0,7.0,350.0,4.0,0,7.0,70.0,0.0,0,0.0,0,6.747,36.94354706236653,0.0,0
taz,1186,TAZ 1186,16.0,30.997,1.937,580.0,237.0,146.0,197.0,613.404,229.0,8.0,112.0,34.0,38.0,26.0,0.0,133.0,0.0,0.0,32.405,1.0,315.0,590.68,1.875,3796.0,465.0,97.0,3234.0,4045.646,331.0,134.0,18.0,79.0,917.0,436.0,460.0,1421.0,0.0,0.0,214.646,35.0,2023,2065,299.0,1868.75,559.683,1805.603768106591,-0.062000000000000055,-3.2008260196179688,3216.0,554.4827586206897,228.0,96.20253164556962,-49.0,-33.56164383561644,3037.0,1541.6243654822335,3432.242,559.5402051502762,102.0,44.54148471615721,126.0,1575.0,-94.0,-83.92857142857143,45.0,132.35294117647058,879.0,2313.157894736842,410.0,1576.923076923077,460.0,0,1288.0,968.421052631579,0.0,0,0.0,0,182.24099999999999,562.3854343465514,34.0,3400.0
taz,1187,TAZ 1187,0.0,0.0,0,630.0,74.0,125.0,431.0,655.797,61.0,13.0,105.0,20.0,114.0,107.0,0.0,210.0,0.0,0.0,25.797,0.0,336.0,601.47,1.79,164.0,42.0,5.0,117.0,227.106,33.0,9.0,5.0,0.0,29.0,2.0,8.0,78.0,0.0,0.0,26.106,37.0,2023,2065,336.0,0,601.47,0,1.79,0,-466.0,-73.96825396825398,-32.0,-43.24324324324324,-120.0,-96.0,-314.0,-72.8538283062645,-428.69100000000003,-65.36946646599482,-28.0,-45.90163934426229,-4.0,-30.76923076923077,-100.0,-95.23809523809523,-20.0,-100.0,-85.0,-74.56140350877193,-105.0,-98.13084112149532,8.0,0,-132.0,-62.857142857142854,0.0,0,0.0,0,0.30900000000000105,1.1978136992673607,37.0,0
taz,1188,TAZ 1188,178.0,358.965,2.017,1365.0,375.0,49.0,941.0,1439.18,295.0,80.0,27.0,22.0,218.0,83.0,53.0,587.0,0.0,0.0,63.182,10.998,741.0,1538.981,2.077,861.0,111.0,15.0,735.0,1026.644,73.0,38.0,2.0,13.0,243.0,88.0,122.0,282.0,0.0,0.0,83.645,81.999,2023,2065,563.0,316.29213483146066,1180.016,328.7273132478097,0.06000000000000005,2.9747149231532006,-504.0,-36.92307692307693,-264.0,-70.39999999999999,-34.0,-69.38775510204081,-206.0,-21.891604675876728,-412.53600000000006,-28.66465626259398,-222.0,-75.2542372881356,-42.0,-52.5,-25.0,-92.5925925925926,-9.0,-40.909090909090914,25.0,11.46788990825688,5.0,6.024096385542169,69.0,130.18867924528303,-305.0,-51.959114139693355,0.0,0,0.0,0,20.462999999999994,32.38738881326959,71.00099999999999,645.5810147299508
taz,1189,TAZ 1189,50.0,100.99,2.02,470.0,30.0,43.0,397.0,501.181,23.0,7.0,5.0,38.0,26.0,35.0,0.0,336.0,0.0,6.889,21.293,3.0,1617.0,3504.35,2.167,1201.0,162.0,12.0,1027.0,1534.54,111.0,51.0,0.0,12.0,348.0,94.0,140.0,445.0,0.0,7.407,147.135,178.998,2023,2065,1567.0,3134.0,3403.36,3369.997029408853,0.1469999999999998,7.277227722772267,731.0,155.53191489361703,132.0,440.00000000000006,-31.0,-72.09302325581395,630.0,158.69017632241813,1033.359,206.184791522424,88.0,382.60869565217394,44.0,628.5714285714286,-5.0,-100.0,-26.0,-68.42105263157895,322.0,1238.4615384615386,59.0,168.57142857142858,140.0,0,109.0,32.44047619047619,0.0,0,0.5179999999999998,7.519233560749017,125.84199999999998,591.0017376602639,175.998,5866.599999999999
taz,119,TAZ 119,0.0,0.0,0,35.0,0.0,0.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,450.0,2.98,48.0,0.0,0.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,2065,151.0,0,450.0,0,2.98,0,13.0,37.142857142857146,0.0,0,0.0,0,13.0,37.142857142857146,13.0,36.11111111111111,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,37.142857142857146,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0
taz,1190,TAZ 1190,648.0,1303.872,2.012,366.0,211.0,72.0,83.0,457.515,17.0,194.0,70.0,2.0,11.0,11.0,0.0,61.0,0.0,0.0,49.521,41.994,814.0,1451.756,1.783,132.0,31.0,24.0,77.0,271.392,9.0,22.0,24.0,0.0,18.0,13.0,7.0,39.0,0.0,0.0,49.393,89.999,2023,2065,166.0,25.617283950617285,147.88400000000001,11.341910862415943,-0.2290000000000001,-11.3817097415507,-234.0,-63.934426229508205,-180.0,-85.30805687203792,-48.0,-66.66666666666666,-6.0,-7.228915662650602,-186.123,-40.68128913806105,-8.0,-47.05882352941176,-172.0,-88.65979381443299,-46.0,-65.71428571428571,-2.0,-100.0,7.0,63.63636363636363,2.0,18.181818181818183,7.0,0,-22.0,-36.0655737704918,0.0,0,0.0,0,-0.1280000000000001,-0.25847620201530686,48.004999999999995,114.31394961184931
taz,1191,TAZ 1191,278.0,558.945,2.011,71.0,12.0,1.0,58.0,103.288,12.0,0.0,0.0,1.0,7.0,2.0,41.0,8.0,0.0,0.0,14.291,17.997,388.0,739.08,1.905,1151.0,150.0,11.0,990.0,1274.355,113.0,37.0,0.0,11.0,339.0,121.0,173.0,357.0,0.0,0.0,80.355,42.999,2023,2065,110.0,39.568345323741006,180.135,32.22767893084292,-0.1060000000000001,-5.271009448035807,1080.0,1521.1267605633802,138.0,1150.0,10.0,1000.0,932.0,1606.8965517241381,1171.067,1133.7880489505073,101.0,841.6666666666666,37.0,0,0.0,0,10.0,1000.0,332.0,4742.857142857143,119.0,5950.0,132.0,321.95121951219517,349.0,4362.5,0.0,0,0.0,0,66.06400000000001,462.27695752571555,25.002000000000002,138.92315385897652
