year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2037,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,28539.665,75888.7,2.659,25543.001,4410.0,8969.331,12163.669,29600.942,80972.337,3103.334,1306.6680000000001,6293.996,2675.334,1839.671,2910.6639999999998,1606.997,5806.334,435.042,16.6,2335.81,1270.497
2038,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,28801.667,76185.32400000001,2.645,25839.668,4474.668,9005.662,12359.335000000001,30271.686,82114.687,3157.667,1317.001,6330.33,2675.334,1866.332,2930.332,1657.328,5905.334,434.945,16.6,2690.742,1289.731
2039,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,29172.998,76772.989,2.632,26126.003,4539.999,9035.331,12550.668,30676.34,83187.734,3209.334,1330.6680000000001,6359.997,2675.334,1888.6680000000001,2954.331,1710.664,5996.998,434.352,16.6,2780.578,1318.813
2040,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,29609.668,77560.125,2.619,26389.667,4596.334,9074.999,12718.336,30746.627,84044.031,3255.668,1340.667,6399.664,2675.334,1907.333,2992.335,1752.995,6065.666,431.071,16.6,2563.645,1345.644
2041,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,30002.333,78244.696,2.608,26612.665,4663.3330000000005,9103.001,12846.335,31282.461,85286.66,3309.334,1354.001,6427.666,2675.334,1921.334,2996.334,1793.995,6134.666,432.077,16.7,2851.105,1369.912
2042,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,30380.001,78920.539,2.598,26861.334000000003,4718.666,9129.331,13013.336,31240.808,85924.811,3354.668,1364.0,6454.0,2675.334,1943.336,3020.999,1831.662,6217.332,429.803,16.9,2538.628,1394.139
2043,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,30740.332,79510.359,2.587,27101.002,4783.999,9153.664,13163.34,31604.655,86937.251,3406.001,1378.001,6478.332,2675.334,1963.001,3050.662,1867.997,6281.664,428.88599999999997,17.1,2642.037,1415.628
2044,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,31057.667,80037.362,2.577,27414.337,4866.334,9183.33,13364.668,32052.579,87956.38,3481.334,1385.001,6507.999,2675.334,1992.3339999999998,3074.663,1920.998,6376.6630000000005,428.821,17.1,2753.518,1438.795
2045,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,31339.665,80461.778,2.567,27752.001,4938.668,9227.664,13585.671,32275.843,88687.238,3540.334,1398.334,6552.330999999999,2675.334,2020.666,3111.663,1975.999,6477.33,427.078,17.0,2617.841,1461.934
2046,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,31593.003,80911.517,2.561,28092.664,5006.334,9272.999,13813.337,32703.711,89571.12,3601.666,1404.667,6597.668,2675.334,2055.999,3147.998,2036.665,6572.667,426.567,17.0,2683.609,1483.874
2047,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,31895.003,81303.387,2.549,28462.668,5088.666,9315.0,14059.003,33242.984,90653.993,3681.668,1407.002,6639.668,2675.334,2101.998,3185.666,2106.999,6664.3330000000005,424.483,17.1,2829.866,1508.879
2048,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,32267.667,81946.141,2.54,28865.004,5193.3330000000005,9354.333999999999,14317.332,33685.837,91767.638,3776.002,1417.335,6679.0,2675.334,2153.664,3233.997,2170.332,6759.332,422.382,17.3,2844.145,1537.005
2049,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,32743.339,82870.948,2.531,29204.336,5243.335,9392.334,14568.668,34496.79,93434.807,3811.0,1432.334,6717.0,2675.334,2205.996,3290.664,2230.328,6841.662,419.618,17.6,3286.767,1568.462
2050,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,33136.67,83598.057,2.523,29587.003,5282.668,9441.332,14862.999,34504.406,94150.416,3839.0,1443.6680000000001,6766.001,2675.334,2253.002,3379.999,2290.667,6939.3279999999995,418.646,17.8,2884.479,1596.471
2051,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,33539.668,84330.865,2.514,29855.335,5318.335,9496.996,15040.001,35182.322,95553.726,3868.667,1449.6680000000001,6821.6669999999995,2675.334,2294.0,3400.335,2347.666,6997.995,412.831,17.8,3273.536,1622.8129999999999
2052,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,34031.334,85192.944,2.503,30194.334,5369.002,9541.998,15283.333,35642.269,96898.671,3916.002,1453.002,6866.666,2675.334,2327.999,3464.67,2413.331,7077.332,411.777,18.0,3362.336,1655.823
2053,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,34430.0,85867.149,2.494,30513.0,5411.002,9577.994,15524.003,36050.247,98024.247,3955.001,1456.002,6902.661,2675.334,2352.002,3520.668,2477.998,7173.333,408.594,18.2,3427.185,1683.265
2054,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,34830.002,86499.646,2.483,30789.335,5431.334,9611.331,15746.669,36026.33,98720.336,3975.0009999999997,1456.335,6935.997,2675.334,2371.335,3580.668,2545.999,7248.665,405.73199999999997,18.4,3103.171,1709.698
2055,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35247.0,87201.742,2.474,31042.336,5454.335,9637.001,15951.002,36675.028,100119.628,3997.0,1457.335,6961.666,2675.334,2385.668,3641.668,2603.998,7319.667,403.469,18.4,3471.6,1739.231
2056,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35274.332,87904.952,2.492,31296.335,5467.002,9653.0,16176.336,36915.937,100409.733,4009.667,1457.335,6977.663,2675.334,2397.669,3696.333,2673.666,7408.665,402.704,18.2,3430.995,1767.704
2057,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35265.331,88676.452,2.515,31552.337,5469.336,9683.331,16399.667,37387.982,100865.575,4012.001,1457.335,7007.995,2675.334,2417.333,3753.335,2745.999,7483.001,398.543,17.9,3626.08,1793.142
2058,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35257.666,89443.355,2.537,31769.333,5476.668,9704.998,16587.67,37692.291,101156.08899999999,4019.001,1457.6680000000001,7029.666,2675.334,2436.002,3802.668,2801.33,7547.668,396.662,17.6,3684.043,1824.644
2059,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35249.999,90207.213,2.559,31987.67,5482.668,9730.334,16774.668,37558.362,101008.359,4025.668,1457.002,7054.999,2675.334,2455.335,3852.666,2857.662,7609.001,393.603,17.3,3310.715,1849.09
2060,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35242.665,90965.957,2.581,32226.999,5483.002,9753.331,16990.667999999998,37840.551,101277.346,4026.668,1456.336,7077.995,2675.334,2478.0,3927.669,2918.6639999999998,7666.336,392.53,17.2,3327.884,1875.928
2061,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35230.999,91745.136,2.604,32360.333,5482.335,9774.665,17103.337,38207.125,101622.922,4027.668,1454.6680000000001,7099.329,2675.334,2490.001,3928.668,2964.6639999999998,7719.997,388.462,17.1,3539.759,1901.46
2062,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35227.333,92513.472,2.626,32541.333,5482.336,9799.332,17259.678,38300.823,101710.022,4028.668,1453.6680000000001,7123.995,2675.334,2505.331,3969.003,3008.999,7776.337,392.782,17.1,3421.787,1927.82
2063,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35211.998,93274.596,2.649,32732.0,5484.336,9822.666000000001,17425.003,38890.711,102272.305,4030.668,1453.6680000000001,7147.329,2675.334,2522.667,4015.003,3057.331,7830.003,391.246,17.0,3796.93,1953.532
2064,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35202.666,94037.638,2.671,32946.335,5490.67,9855.332,17600.337,39072.648,102437.446,4037.667,1453.001,7179.998,2675.334,2539.0,4058.0,3108.334,7895.0,388.18,17.0,3741.036,1980.085
2065,medium_district,11,Hooper-Roy-W.Haven,,,,,,,,,11,Hooper-Roy-W.Haven,,,35192.665,94810.297,2.694,33145.334,5498.003000000001,9882.0,17765.337,39275.885,102622.68000000001,4045.335,1452.6680000000001,7206.664,2675.334,2553.0,4096.67,3159.002,7956.668,386.558,16.9,3718.189,2008.913
2023,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,19063.332,44283.932,2.323,48001.666,8754.0,6461.333,32786.333,51461.484,85775.48,5230.0,3524.0,3659.333,2802.0,5052.0,10958.0,3460.0,13316.333,4.013,0.0,2705.974,749.825
2024,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,19216.332,44396.18,2.31,47967.002,8752.336,6908.995,32305.665,51036.612,85626.008,5083.002,3669.333,4175.6630000000005,2733.332,4512.332,10905.0,3470.997,13417.333,4.016,0.0,2322.535,743.066
2025,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,19445.334,44619.346,2.295,48358.004,8718.338,6917.328,32722.333,52088.089,87089.691,5076.669,3641.669,4196.331,2720.999,4508.333,10955.333,3733.331,13525.334,4.016,0.0,2910.533,815.54
2026,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,19605.332,44670.291,2.278,48741.998,8711.672,6934.329,33096.001,52191.602,87481.198,5048.005,3663.67,4213.328,2720.999,4457.336,10988.663999999999,3947.331,13702.668,4.016,0.0,2617.325,828.267
2027,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,19863.333,44988.394,2.265,49205.333,8773.67,6977.329,33454.334,53025.3,88779.299,5110.339,3663.336,4253.993,2723.333,4411.666,11036.0,4129.331,13877.333,4.0169999999999995,0.0,2972.485,843.46
2028,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,20440.336,46052.127,2.253,49556.337999999996,8755.335,7017.666,33783.335,53473.674,90266.282,5106.673,3648.667,4294.331,2723.333,4404.0,11053.332999999999,4241.998,14084.0,4.012,0.0,3038.71,874.627
2029,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,20931.669,46897.348,2.24,50043.334,8758.339,7127.999,34157.004,53953.453,91630.46,5128.007,3630.334,4404.6669999999995,2723.333,4419.999,11080.335,4339.001,14317.668,4.015000000000001,0.0,3003.016,903.093
2030,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,21612.331,48193.437,2.23,50600.334,8759.337,7286.663,34554.331,55145.592,94047.785,5162.005,3597.333,4565.998,2720.666,4441.662,11154.997,4452.995,14504.668,4.009,0.0,3602.137,939.108
2031,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,22170.667,49097.105,2.215,51020.335,8799.002,7439.667,34781.665,55353.746999999996,95260.948,5259.671,3539.332,4719.0,2720.666,4461.667,11105.667,4568.996,14645.332,4.009,0.0,3360.425,968.972
2032,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,22739.335,49928.237,2.196,51440.996,8830.339,7563.666,35046.996,55796.319,96727.124,5326.005,3504.3360000000002,4844.6669999999995,2719.001,4477.0,11098.999000000002,4670.663,14800.336,4.013,0.0,3351.683,999.63
2033,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,23008.668,50195.769,2.182,51900.994,8880.668,7654.335,35365.995,55681.685,97097.289,5386.673,3494.001,4937.331,2717.001,4524.0,11107.335,4766.0,14968.666000000001,4.016,0.0,2763.0099999999998,1013.664
2034,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,23246.001,50431.246,2.169,52639.002,9011.333,7738.669,35888.997,56684.104999999996,98526.908,5390.007,3621.334,5022.3279999999995,2716.335,4591.332,11155.667000000001,4872.001,15269.995,4.013,0.0,3006.143,1034.952
2035,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,23469.0,50673.93,2.159,52279.664000000004,8832.67,7776.998,35669.998,56153.915,98398.115,5362.3369999999995,3470.334,5093.332,2683.668,4629.332,11141.334,4887.0,15012.33,4.012,0.0,2834.867,1035.368
2036,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,23748.333,51087.899,2.151,52619.67,8874.006,7867.3330000000005,35878.329,56781.613,99528.612,5395.67,3478.333,5206.332,2660.998,4677.666,11163.663,4947.664,15089.329,4.019,0.0,3101.4500000000003,1056.48
2037,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,24015.335,51530.816,2.146,53019.999,8919.339,7972.667,36128.003,57044.371,100271.976,5421.003,3498.335,5322.001,2650.665,4715.33,11208.330999999998,5016.667,15187.663,4.016,0.0,2947.55,1072.801
2038,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,24298.337,51987.862,2.14,53432.998999999996,8949.005000000001,8074.664,36409.332,57526.892,101263.903,5448.004,3501.003,5424.0,2650.665,4750.995,11263.993999999999,5089.333,15304.999,4.015000000000001,0.0,2999.027,1090.847
2039,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,24490.001,52229.339,2.133,53829.673,8962.671,8166.001,36701.0,58008.202,102090.205,5455.004,3507.668,5515.335,2650.665,4781.665,11340.665,5158.666,15419.999,4.019,0.0,3066.931,1107.576
2040,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,24652.671,52416.318,2.126,54205.667,8973.004,8248.998,36983.666,58396.763,102771.576,5460.671,3512.335,5598.334,2650.665,4811.997,11457.336,5213.335,15500.995,4.013,0.0,3067.545,1119.535
2041,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,24794.999,52558.172,2.12,54488.331,8993.005000000001,8313.666000000001,37181.665,58632.278,103263.275,5468.335999999999,3524.669,5663.004,2650.665,4839.665,11470.669999999998,5264.336,15606.999,4.013,0.0,3005.672,1134.264
2042,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,24927.336,52682.438,2.113,54831.337999999996,9016.006,8382.997,37432.331,59114.013,103983.221,5488.67,3527.335,5732.334,2650.665,4881.334,11543.334,5323.001,15684.667,4.0169999999999995,0.0,3132.507,1146.146
2043,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25073.331,52854.995,2.108,55121.003000000004,9030.339,8438.996000000001,37651.669,59217.105,104349.098,5492.005,3538.334,5788.335,2650.665,4912.664,11618.005,5364.001,15757.001,4.021,0.0,2933.421,1158.663
2044,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25290.664,53133.998,2.101,55424.331,9040.339,8485.663,37898.335,59909.395000000004,105432.587,5499.335999999999,3541.002,5834.997,2650.665,4945.332,11703.998000000001,5419.331,15829.67,4.0169999999999995,0.0,3308.179,1172.855
2045,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25397.002,53212.865,2.095,55748.997,9049.005000000001,8546.665,38153.334,59722.667,105437.273,5504.005,3545.002,5896.0,2650.665,4979.999,11787.334,5476.334,15909.666000000001,4.337,0.0,2786.564,1182.769
2046,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25459.668,53249.647,2.092,56103.331,9103.006,8619.0,38381.336,60361.1,106188.504,5548.338,3554.669,5968.332,2650.665,5022.332,11858.667000000001,5531.998,15968.33,4.665,0.0,3058.129,1194.973
2047,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25550.335,53256.418,2.084,56468.335,9161.339,8683.666000000001,38623.336,60542.482,106533.087,5601.003,3560.336,6033.001,2650.665,5075.333,11936.997,5587.336,16023.668,5.01,0.0,2862.098,1207.039
2048,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25625.67,53294.155,2.08,56775.998,9202.671,8744.333,38828.999,60836.781,106962.991,5632.003,3570.668,6093.667,2650.665,5129.002,12004.999,5627.338,16067.664999999999,5.02,0.0,2836.099,1219.656
2049,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25684.0,53272.886,2.074,57038.668,9225.671,8800.663,39012.334,61150.773,107381.973,5645.67,3580.001,6149.999,2650.665,5173.668,12073.665,5665.002,16099.998,5.02,0.0,2876.791,1230.297
2050,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,25928.335,53638.383,2.069,57337.664,9251.005000000001,8857.002,39229.669,62082.599,108753.604,5652.336,3598.668,6206.336,2650.665,5214.335,12180.668,5700.001,16134.667,5.015,0.0,3490.876,1249.045
2051,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26005.668,53635.340000000004,2.062,57514.337,9273.67,8914.333,39326.334,61913.084,108723.288,5671.003,3602.668,6269.339,2644.998,5236.336,12207.0,5729.335,16153.669,5.006,0.0,3135.368,1258.373
2052,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26046.67,53556.818,2.056,57852.668,9377.337,8971.335000000001,39504.004,62576.634,109460.644,5760.669,3616.667,6326.331999999999,2644.998,5265.337,12279.006,5775.664,16183.996,5.013999999999999,0.0,3451.712,1267.251
2053,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26079.001,53457.849,2.05,58136.67,9443.67,9015.664,39677.335,62635.951,109578.154,5816.001,3627.669,6376.33,2639.331,5285.999,12350.333999999999,5818.334,16222.665,5.006,0.0,3221.157,1273.126
2054,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26180.337,53486.357,2.043,58448.998999999996,9539.003,9068.664,39841.331000000006,63310.717,110435.328,5909.335,3629.669,6429.327,2639.331,5308.667,12422.671,5852.334,16257.662,5.005,0.0,3570.013,1286.691
2055,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26198.005,53339.893000000004,2.036,58733.337,9633.337,9106.663,39993.333,63350.754,110507.169,5997.001,3636.335,6467.33,2639.331,5334.0,12482.667,5886.333,16290.333,5.01,0.0,3317.505,1294.91
2056,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26199.006,53686.613,2.049,58987.33,9701.671,9133.665,40152.004,63924.268,111082.486,6062.001,3639.668,6494.331,2639.331,5350.998,12546.999,5929.998,16324.001,5.009,0.0,3617.819,1314.113
2057,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26198.339,54100.554000000004,2.065,59217.667,9761.337,9164.0,40292.332,63966.755,111123.772,6104.0,3657.335,6524.665,2639.331,5369.331,12598.334,5973.331,16351.334,5.004,0.0,3408.551,1335.5330000000001
2058,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26197.006,54509.019,2.081,59399.004,9788.337,9198.328,40412.336,64162.811,111317.429,6132.0,3656.3360000000002,6558.999,2639.331,5387.332,12645.335,6007.335,16372.335000000001,5.0,0.0,3407.009,1351.808
2059,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26195.672,54916.942,2.096,59563.667,9812.338,9229.663,40521.665,64504.297,111656.513,6160.001,3652.335,6590.334,2639.331,5402.331,12686.333,6036.669,16396.335,5.009,0.0,3561.309,1374.322
2060,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26193.672,55319.436,2.112,59755.662,9833.005,9262.33,40660.335999999996,64686.922,111835.538,6184.669,3648.333,6623.002,2639.331,5416.997,12761.999999999998,6068.002,16413.334,5.015,0.0,3530.965,1395.277
2061,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26191.339,55740.562,2.128,59851.665,9842.005,9292.664,40717.001000000004,64728.847,111873.264,6196.001,3646.001,6653.333,2639.331,5425.665,12763.999,6092.999,16434.328,5.01,0.0,3459.575,1412.599
2062,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26190.673,56144.999,2.144,59972.332,9858.338,9320.997,40793.002,65105.96,112249.179,6214.003,3644.334,6681.666,2639.331,5435.666,12797.0,6113.667,16446.664,6.351,0.0,3695.44,1431.844
2063,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26189.34,56561.77,2.16,60092.33,9874.337,9352.33,40865.668,65119.028,112259.848,6234.003,3640.334,6713.333,2638.998,5443.997,12826.998000000001,6131.999,16462.67,6.681,0.0,3567.876,1452.135
2064,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26188.672,56970.937,2.175,60219.333,9894.005,9378.996,40946.332,65470.0,112609.616,6257.336,3636.669,6739.996,2638.998,5451.999,12860.664999999999,6154.001,16479.668,6.693,0.0,3768.724,1475.252
2065,medium_district,12,Ogden Core,,,,,,,,,12,Ogden Core,,,26187.006,57386.16,2.191,60344.665,9909.003,9416.998,41018.661,65373.555,112510.173,6274.003,3635.003,6777.996,2638.998,5460.665,12890.669,6172.331,16494.999,6.707,0.0,3525.67,1496.5149999999999
2023,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,18034.332,46525.617,2.58,35292.331,5126.3330000000005,2525.332,27640.666,38365.518,70827.314,3185.333,1941.0,1742.333,782.999,1755.0,7512.0,8812.0,9561.666,31.099,105.0,2228.0190000000002,709.061
2024,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,18358.0,46922.027,2.556,36286.001,5245.669,2988.664,28051.665,38335.237,71379.637,3207.67,2038.0,2070.664,917.999,1677.6680000000001,7821.665,8868.998,9683.331,31.121,77.5,1227.864,712.751
2025,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,18541.664,46967.206,2.533,37095.334,5261.67,3257.332,28576.335,40345.002,73719.99399999999,3211.671,2050.003,2272.331,985.001,1735.0,8058.6669999999995,9022.998,9759.666,30.116999999999997,77.0,2362.045,780.51
2026,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,18793.666,47093.464,2.506,37363.334,5269.336,3273.665,28820.333,40781.451,74610.049,3196.336,2073.003,2276.331,997.332,1718.0,8112.6669999999995,9163.666,9826.0,29.784,79.5,2513.584,795.248
2027,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,18975.333,47107.29,2.483,37695.669,5302.002,3331.6659999999997,29061.999,41093.257,75248.856,3228.003,2074.003,2285.997,1045.666,1702.667,8168.664,9293.002,9897.665,29.454,81.0,2478.403,808.729
2028,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,19043.665,46870.505,2.461,37931.33,5292.335,3340.665,29298.333,41200.722,75479.317,3225.668,2066.669,2294.999,1045.666,1698.667,8215.996,9398.666,9984.999,29.418,77.5,2346.966,815.509
2029,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,19187.332,46778.484,2.438,38211.001,5297.669,3364.001,29549.335,41611.306000000004,76148.502,3242.002,2055.669,2318.333,1045.666,1708.333,8263.664,9492.332,10085.0,29.445,73.0,2471.524,826.333
2030,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,19259.332,46623.107,2.421,38497.667,5356.002,3395.3309999999997,29746.332,41771.845,76438.641,3322.668,2033.334,2350.667,1044.666,1718.0,8247.332,9599.667,10181.33,29.405,72.0,2337.123,835.646
2031,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,19347.667,46487.332,2.403,38727.002,5392.003,3424.333,29910.666,41940.494,76766.295,3385.667,2006.335,2379.664,1044.666,1726.334,8239.665,9699.669,10244.996,29.399,72.0,2267.92,844.168
2032,medium_district,13,S.Og-Riverdale-Uintah,,,,,,,,,13,S.Og-Riverdale-Uintah,,,19396.999,46280.53,2.386,38957.335,5398.0,3447.334,30111.999,42412.633,77327.23,3417.335,1980.6689999999999,2404.332,1042.999,1735.667,8269.999,9798.67,10307.664,29.426000000000002,75.5,2501.142,849.2320000000001
